rate_date,base_currency,quote_currency,exchange_rate
2024-04-08,PLN,DKK,1.74381035
2024-04-08,PLN,CZK,5.92757113
2024-04-08,RON,NOK,2.33298444
2024-04-08,RON,EUR,0.20128419
2024-04-08,RON,SEK,2.30822648
2024-04-08,RON,PLN,0.86095288
2024-04-08,RON,DKK,1.50133854
2024-04-08,RON,CZK,5.10335943
2024-04-08,DKK,NOK,1.55393629
2024-04-08,DKK,EUR,0.13406982
2024-04-08,DKK,SEK,1.5374457
2024-04-08,DKK,PLN,0.57345686
2024-04-08,DKK,RON,0.66607229
2024-04-08,DKK,CZK,3.39920631
2024-04-08,CZK,NOK,0.4571468
2024-04-08,CZK,EUR,0.03944151
2024-04-08,CZK,SEK,0.4522955
2024-04-08,CZK,PLN,0.16870316
2024-04-08,CZK,RON,0.19594936
2024-04-08,CZK,DKK,0.29418632
2024-04-09,NOK,EUR,0.08625895
2024-04-09,NOK,SEK,0.98813939
2024-04-09,NOK,PLN,0.36716122
2024-04-09,NOK,RON,0.42855171
2024-04-09,NOK,DKK,0.6434055
2024-04-09,NOK,CZK,2.18925213
2024-04-09,EUR,NOK,11.593
2024-04-09,EUR,SEK,11.4555
2024-04-09,EUR,PLN,4.2565
2024-04-09,EUR,RON,4.9682
2024-04-09,EUR,DKK,7.459
2024-04-09,EUR,CZK,25.38
2024-04-09,SEK,NOK,1.01200297
2024-04-09,SEK,EUR,0.08729431
2024-04-09,SEK,PLN,0.37156824
2024-04-09,SEK,RON,0.4336956
2024-04-09,SEK,DKK,0.65112828
2024-04-09,SEK,CZK,2.21552966
2024-04-09,PLN,NOK,2.7235992
2024-04-09,PLN,EUR,0.23493481
2024-04-09,PLN,SEK,2.69129567
2024-04-09,PLN,RON,1.1672031
2024-04-09,PLN,DKK,1.75237871
2024-04-09,PLN,CZK,5.96264537
2024-04-09,RON,NOK,2.33344068
2024-04-09,RON,EUR,0.20128014
2024-04-09,RON,SEK,2.30576466
2024-04-09,RON,PLN,0.85674892
2024-04-09,RON,DKK,1.50134858
2024-04-09,RON,CZK,5.10849
2024-04-09,DKK,NOK,1.55422979
2024-04-09,DKK,EUR,0.13406623
2024-04-09,DKK,SEK,1.53579568
2024-04-09,DKK,PLN,0.5706529
2024-04-09,DKK,RON,0.66606784
2024-04-09,DKK,CZK,3.40260088
2024-04-09,CZK,NOK,0.45677699
2024-04-09,CZK,EUR,0.0394011
2024-04-09,CZK,SEK,0.45135934
2024-04-09,CZK,PLN,0.1677108
2024-04-09,CZK,RON,0.19575256
2024-04-09,CZK,DKK,0.29389283
2024-04-10,NOK,EUR,0.08645658
2024-04-10,NOK,SEK,0.98858773
2024-04-10,NOK,PLN,0.36798513
2024-04-10,NOK,RON,0.42960273
2024-04-10,NOK,DKK,0.64491419
2024-04-10,NOK,CZK,2.19323045
2024-04-10,EUR,NOK,11.5665
2024-04-10,EUR,SEK,11.4345
2024-04-10,EUR,PLN,4.2563
2024-04-10,EUR,RON,4.969
2024-04-10,EUR,DKK,7.4594
2024-04-10,EUR,CZK,25.368
2024-04-10,SEK,NOK,1.01154401
2024-04-10,SEK,EUR,0.08745463
2024-04-10,SEK,PLN,0.37223315
2024-04-10,SEK,RON,0.43456207
2024-04-10,SEK,DKK,0.65235909
2024-04-10,SEK,CZK,2.21854913
2024-04-10,PLN,NOK,2.71750112
2024-04-10,PLN,EUR,0.23494584
2024-04-10,PLN,SEK,2.68648826
2024-04-10,PLN,RON,1.1674459
2024-04-10,PLN,DKK,1.75255504
2024-04-10,PLN,CZK,5.9601062
2024-04-10,RON,NOK,2.32773194
2024-04-10,RON,EUR,0.20124774
2024-04-10,RON,SEK,2.30116724
2024-04-10,RON,PLN,0.85657074
2024-04-10,RON,DKK,1.50118736
2024-04-10,RON,CZK,5.10525257
2024-04-10,DKK,NOK,1.55059388
2024-04-10,DKK,EUR,0.13405904
2024-04-10,DKK,SEK,1.53289809
2024-04-10,DKK,PLN,0.57059549
2024-04-10,DKK,RON,0.66613937
2024-04-10,DKK,CZK,3.40080972
2024-04-10,CZK,NOK,0.45594844
2024-04-10,CZK,EUR,0.03941974
2024-04-10,CZK,SEK,0.45074503
2024-04-10,CZK,PLN,0.16778225
2024-04-10,CZK,RON,0.1958767
2024-04-10,CZK,DKK,0.29404762
2024-04-11,NOK,EUR,0.08607333
2024-04-11,NOK,SEK,0.99251162
2024-04-11,NOK,PLN,0.36641418
2024-04-11,NOK,RON,0.42789637
2024-04-11,NOK,DKK,0.6421415
2024-04-11,NOK,CZK,2.18557411
2024-04-11,EUR,NOK,11.618
2024-04-11,EUR,SEK,11.531
2024-04-11,EUR,PLN,4.257
2024-04-11,EUR,RON,4.9713
2024-04-11,EUR,DKK,7.4604
2024-04-11,EUR,CZK,25.392
2024-04-11,SEK,NOK,1.00754488
2024-04-11,SEK,EUR,0.08672275
2024-04-11,SEK,PLN,0.36917874
2024-04-11,SEK,RON,0.43112479
2024-04-11,SEK,DKK,0.64698638
2024-04-11,SEK,CZK,2.202064
2024-04-11,PLN,NOK,2.72915198
2024-04-11,PLN,EUR,0.23490721
2024-04-11,PLN,SEK,2.70871506
2024-04-11,PLN,RON,1.16779422
2024-04-11,PLN,DKK,1.75250176
2024-04-11,PLN,CZK,5.96476392
2024-04-11,RON,NOK,2.33701446
2024-04-11,RON,EUR,0.20115463
2024-04-11,RON,SEK,2.31951401
2024-04-11,RON,PLN,0.85631525
2024-04-11,RON,DKK,1.50069398
2024-04-11,RON,CZK,5.1077183
2024-04-11,DKK,NOK,1.55728915
2024-04-11,DKK,EUR,0.13404107
2024-04-11,DKK,SEK,1.54562758
2024-04-11,DKK,PLN,0.57061284
2024-04-11,DKK,RON,0.66635837
2024-04-11,DKK,CZK,3.40357085
2024-04-11,CZK,NOK,0.45754568
2024-04-11,CZK,EUR,0.03938248
2024-04-11,CZK,SEK,0.45411941
2024-04-11,CZK,PLN,0.16765123
2024-04-11,CZK,RON,0.19578214
2024-04-11,CZK,DKK,0.29380907
2024-04-12,NOK,EUR,0.08630362
2024-04-12,NOK,SEK,0.99852421
2024-04-12,NOK,PLN,0.3676793
2024-04-12,NOK,RON,0.42907569
2024-04-12,NOK,DKK,0.64385087
2024-04-12,NOK,CZK,2.18667472
2024-04-12,EUR,NOK,11.587
2024-04-12,EUR,SEK,11.5699
2024-04-12,EUR,PLN,4.2603
2024-04-12,EUR,RON,4.9717
2024-04-12,EUR,DKK,7.4603
2024-04-12,EUR,CZK,25.337
2024-04-12,SEK,NOK,1.00147797
2024-04-12,SEK,EUR,0.08643117
2024-04-12,SEK,PLN,0.36822272
2024-04-12,SEK,RON,0.42970985
2024-04-12,SEK,DKK,0.64480246
2024-04-12,SEK,CZK,2.18990657
2024-04-12,PLN,NOK,2.71976152
2024-04-12,PLN,EUR,0.23472525
2024-04-12,PLN,SEK,2.71574772
2024-04-12,PLN,RON,1.16698355
2024-04-12,PLN,DKK,1.75112081
2024-04-12,PLN,CZK,5.94723376
2024-04-12,RON,NOK,2.33059115
2024-04-12,RON,EUR,0.20113844
2024-04-12,RON,SEK,2.32715168
2024-04-12,RON,PLN,0.85691011
2024-04-12,RON,DKK,1.50055313
2024-04-12,RON,CZK,5.09624475
2024-04-12,DKK,NOK,1.5531547
2024-04-12,DKK,EUR,0.13404287
2024-04-12,DKK,SEK,1.55086257
2024-04-12,DKK,PLN,0.57106283
2024-04-12,DKK,RON,0.66642092
2024-04-12,DKK,CZK,3.39624412
2024-04-12,CZK,NOK,0.45731539
2024-04-12,CZK,EUR,0.03946797
2024-04-12,CZK,SEK,0.45664049
2024-04-12,CZK,PLN,0.1681454
2024-04-12,CZK,RON,0.19622292
2024-04-12,CZK,DKK,0.29444291
2024-04-15,NOK,EUR,0.08601411
2024-04-15,NOK,SEK,0.99417685
2024-04-15,NOK,PLN,0.36932737
2024-04-15,NOK,RON,0.42785137
2024-04-15,NOK,DKK,0.64171684
2024-04-15,NOK,CZK,2.17822123
2024-04-15,EUR,NOK,11.626
2024-04-15,EUR,SEK,11.5583
2024-04-15,EUR,PLN,4.2938
2024-04-15,EUR,RON,4.9742
2024-04-15,EUR,DKK,7.4606
2024-04-15,EUR,CZK,25.324
2024-04-15,SEK,NOK,1.00585726
2024-04-15,SEK,EUR,0.08651791
2024-04-15,SEK,PLN,0.37149062
2024-04-15,SEK,RON,0.43035741
2024-04-15,SEK,DKK,0.64547555
2024-04-15,SEK,CZK,2.19097964
2024-04-15,PLN,NOK,2.70762495
2024-04-15,PLN,EUR,0.23289394
2024-04-15,PLN,SEK,2.69185803
2024-04-15,PLN,RON,1.15846104
2024-04-15,PLN,DKK,1.73752853
2024-04-15,PLN,CZK,5.89780614
2024-04-15,RON,NOK,2.33726026
2024-04-15,RON,EUR,0.20103735
2024-04-15,RON,SEK,2.32365003
2024-04-15,RON,PLN,0.86321419
2024-04-15,RON,DKK,1.49985927
2024-04-15,RON,CZK,5.09106992
2024-04-15,DKK,NOK,1.55831971
2024-04-15,DKK,EUR,0.13403748
2024-04-15,DKK,SEK,1.54924537
2024-04-15,DKK,PLN,0.57553012
2024-04-15,DKK,RON,0.66672922
2024-04-15,DKK,CZK,3.39436506
2024-04-15,CZK,NOK,0.45909019
2024-04-15,CZK,EUR,0.03948823
2024-04-15,CZK,SEK,0.45641684
2024-04-15,CZK,PLN,0.16955457
2024-04-15,CZK,RON,0.19642237
2024-04-15,CZK,DKK,0.29460591
2024-04-16,NOK,EUR,0.08565677
2024-04-16,NOK,SEK,0.99661656
2024-04-16,NOK,PLN,0.37205019
2024-04-16,NOK,RON,0.42626237
2024-04-16,NOK,DKK,0.63907662
2024-04-16,NOK,CZK,2.15940726
2024-04-16,EUR,NOK,11.6745
2024-04-16,EUR,SEK,11.635
2024-04-16,EUR,PLN,4.3435
2024-04-16,EUR,RON,4.9764
2024-04-16,EUR,DKK,7.4609
2024-04-16,EUR,CZK,25.21
2024-04-16,SEK,NOK,1.00339493
2024-04-16,SEK,EUR,0.08594757
2024-04-16,SEK,PLN,0.37331328
2024-04-16,SEK,RON,0.4277095
2024-04-16,SEK,DKK,0.64124624
2024-04-16,SEK,CZK,2.16673829
2024-04-16,PLN,NOK,2.68780937
2024-04-16,PLN,EUR,0.23022908
2024-04-16,PLN,SEK,2.67871532
2024-04-16,PLN,RON,1.14571198
2024-04-16,PLN,DKK,1.71771613
2024-04-16,PLN,CZK,5.80407505
2024-04-16,RON,NOK,2.34597299
2024-04-16,RON,EUR,0.20094848
2024-04-16,RON,SEK,2.33803553
2024-04-16,RON,PLN,0.87281971
2024-04-16,RON,DKK,1.49925649
2024-04-16,RON,CZK,5.0659111
2024-04-16,DKK,NOK,1.5647576
2024-04-16,DKK,EUR,0.13403209
2024-04-16,DKK,SEK,1.55946334
2024-04-16,DKK,PLN,0.58216837
2024-04-16,DKK,RON,0.66699728
2024-04-16,DKK,CZK,3.37894892
2024-04-16,CZK,NOK,0.46309004
2024-04-16,CZK,EUR,0.0396668
2024-04-16,CZK,SEK,0.46152321
2024-04-16,CZK,PLN,0.17229274
2024-04-16,CZK,RON,0.19739786
2024-04-16,CZK,DKK,0.29595002
2024-04-17,NOK,EUR,0.08549932
2024-04-17,NOK,SEK,0.99857216
2024-04-17,NOK,PLN,0.37199042
2024-04-17,NOK,RON,0.4254275
2024-04-17,NOK,DKK,0.63791895
2024-04-17,NOK,CZK,2.15697674
2024-04-17,EUR,NOK,11.696
2024-04-17,EUR,SEK,11.6793
2024-04-17,EUR,PLN,4.3508
2024-04-17,EUR,RON,4.9758
2024-04-17,EUR,DKK,7.4611
2024-04-17,EUR,CZK,25.228
2024-04-17,SEK,NOK,1.00142988
2024-04-17,SEK,EUR,0.08562157
2024-04-17,SEK,PLN,0.37252233
2024-04-17,SEK,RON,0.42603581
2024-04-17,SEK,DKK,0.63883109
2024-04-17,SEK,CZK,2.16006096
2024-04-17,PLN,NOK,2.68824124
2024-04-17,PLN,EUR,0.22984279
2024-04-17,PLN,SEK,2.68440287
2024-04-17,PLN,RON,1.14365174
2024-04-17,PLN,DKK,1.71488002
2024-04-17,PLN,CZK,5.79847384
2024-04-17,RON,NOK,2.35057679
2024-04-17,RON,EUR,0.20097271
2024-04-17,RON,SEK,2.34722055
2024-04-17,RON,PLN,0.87439206
2024-04-17,RON,DKK,1.49947747
2024-04-17,RON,CZK,5.07013948
2024-04-17,DKK,NOK,1.56759727
2024-04-17,DKK,EUR,0.13402849
2024-04-17,DKK,SEK,1.565359
2024-04-17,DKK,PLN,0.58313117
2024-04-17,DKK,RON,0.66689898
2024-04-17,DKK,CZK,3.38127086
2024-04-17,CZK,NOK,0.46361186
2024-04-17,CZK,EUR,0.0396385
2024-04-17,CZK,SEK,0.4629499
2024-04-17,CZK,PLN,0.17245917
2024-04-17,CZK,RON,0.19723323
2024-04-17,CZK,DKK,0.29574679
2024-04-18,NOK,EUR,0.08519702
2024-04-18,NOK,SEK,0.9914377
2024-04-18,NOK,PLN,0.3685197
2024-04-18,NOK,RON,0.42392332
2024-04-18,NOK,DKK,0.63570607
2024-04-18,NOK,CZK,2.1515655
2024-04-18,EUR,NOK,11.7375
2024-04-18,EUR,SEK,11.637
2024-04-18,EUR,PLN,4.3255
2024-04-18,EUR,RON,4.9758
2024-04-18,EUR,DKK,7.4616
2024-04-18,EUR,CZK,25.254
2024-04-18,SEK,NOK,1.00863625
2024-04-18,SEK,EUR,0.0859328
2024-04-18,SEK,PLN,0.37170233
2024-04-18,SEK,RON,0.42758443
2024-04-18,SEK,DKK,0.64119618
2024-04-18,SEK,CZK,2.17014695
2024-04-18,PLN,NOK,2.71355913
2024-04-18,PLN,EUR,0.23118715
2024-04-18,PLN,SEK,2.69032482
2024-04-18,PLN,RON,1.150341
2024-04-18,PLN,DKK,1.72502601
2024-04-18,PLN,CZK,5.83840018
2024-04-18,RON,NOK,2.35891716
2024-04-18,RON,EUR,0.20097271
2024-04-18,RON,SEK,2.3387194
2024-04-18,RON,PLN,0.86930745
2024-04-18,RON,DKK,1.49957796
2024-04-18,RON,CZK,5.07536477
2024-04-18,DKK,NOK,1.57305404
2024-04-18,DKK,EUR,0.13401951
2024-04-18,DKK,SEK,1.55958508
2024-04-18,DKK,PLN,0.5797014
2024-04-18,DKK,RON,0.66685429
2024-04-18,DKK,CZK,3.38452879
2024-04-18,CZK,NOK,0.46477786
2024-04-18,CZK,EUR,0.03959769
2024-04-18,CZK,SEK,0.46079829
2024-04-18,CZK,PLN,0.1712798
2024-04-18,CZK,RON,0.19703017
2024-04-18,CZK,DKK,0.29546211
2024-04-19,NOK,EUR,0.08499788
2024-04-19,NOK,SEK,0.99141521
2024-04-19,NOK,PLN,0.3680408
2024-04-19,NOK,RON,0.42298343
2024-04-19,NOK,DKK,0.63427114
2024-04-19,NOK,CZK,2.14764131
2024-04-19,EUR,NOK,11.765
2024-04-19,EUR,SEK,11.664
2024-04-19,EUR,PLN,4.33
2024-04-19,EUR,RON,4.9764
2024-04-19,EUR,DKK,7.4622
2024-04-19,EUR,CZK,25.267
2024-04-19,SEK,NOK,1.00865912
2024-04-19,SEK,EUR,0.08573388
2024-04-19,SEK,PLN,0.37122771
2024-04-19,SEK,RON,0.42664609
2024-04-19,SEK,DKK,0.63976337
2024-04-19,SEK,CZK,2.166238
2024-04-19,PLN,NOK,2.71709007
2024-04-19,PLN,EUR,0.23094688
2024-04-19,PLN,SEK,2.69376443
2024-04-19,PLN,RON,1.14928406
2024-04-19,PLN,DKK,1.72337182
2024-04-19,PLN,CZK,5.83533487
2024-04-19,RON,NOK,2.36415883
2024-04-19,RON,EUR,0.20094848
2024-04-19,RON,SEK,2.34386303
2024-04-19,RON,PLN,0.8701069
2024-04-19,RON,DKK,1.49951772
2024-04-19,RON,CZK,5.07736516
2024-04-19,DKK,NOK,1.5766128
2024-04-19,DKK,EUR,0.13400874
2024-04-19,DKK,SEK,1.56307791
2024-04-19,DKK,PLN,0.58025783
2024-04-19,DKK,RON,0.66688108
2024-04-19,DKK,CZK,3.38599877
2024-04-19,CZK,NOK,0.4656271
2024-04-19,CZK,EUR,0.03957731
2024-04-19,CZK,SEK,0.46162979
2024-04-19,CZK,PLN,0.17136977
2024-04-19,CZK,RON,0.19695255
2024-04-19,CZK,DKK,0.29533383
2024-04-22,NOK,EUR,0.08533515
2024-04-22,NOK,SEK,0.99001579
2024-04-22,NOK,PLN,0.36854546
2024-04-22,NOK,RON,0.42459359
2024-04-22,NOK,DKK,0.63672825
2024-04-22,NOK,CZK,2.15684601
2024-04-22,EUR,NOK,11.7185
2024-04-22,EUR,SEK,11.6015
2024-04-22,EUR,PLN,4.3188
2024-04-22,EUR,RON,4.9756
2024-04-22,EUR,DKK,7.4615
2024-04-22,EUR,CZK,25.275
2024-04-22,SEK,NOK,1.0100849
2024-04-22,SEK,EUR,0.08619575
2024-04-22,SEK,PLN,0.37226221
2024-04-22,SEK,RON,0.42887558
2024-04-22,SEK,DKK,0.64314959
2024-04-22,SEK,CZK,2.1785976
2024-04-22,PLN,NOK,2.71336945
2024-04-22,PLN,EUR,0.2315458
2024-04-22,PLN,SEK,2.6862786
2024-04-22,PLN,RON,1.15207928
2024-04-22,PLN,DKK,1.72767898
2024-04-22,PLN,CZK,5.85232009
2024-04-22,RON,NOK,2.35519334
2024-04-22,RON,EUR,0.20098079
2024-04-22,RON,SEK,2.33167859
2024-04-22,RON,PLN,0.86799582
2024-04-22,RON,DKK,1.49961814
2024-04-22,RON,CZK,5.07978937
2024-04-22,DKK,NOK,1.57052871
2024-04-22,DKK,EUR,0.13402131
2024-04-22,DKK,SEK,1.55484822
2024-04-22,DKK,PLN,0.57881123
2024-04-22,DKK,RON,0.66683643
2024-04-22,DKK,CZK,3.38738859
2024-04-22,CZK,NOK,0.46363996
2024-04-22,CZK,EUR,0.03956479
2024-04-22,CZK,SEK,0.45901088
2024-04-22,CZK,PLN,0.1708724
2024-04-22,CZK,RON,0.19685856
2024-04-22,CZK,DKK,0.29521266
2024-04-23,NOK,EUR,0.08524422
2024-04-23,NOK,SEK,0.98908874
2024-04-23,NOK,PLN,0.36789702
2024-04-23,NOK,RON,0.42418379
2024-04-23,NOK,DKK,0.63598159
2024-04-23,NOK,CZK,2.15292814
2024-04-23,EUR,NOK,11.731
2024-04-23,EUR,SEK,11.603
2024-04-23,EUR,PLN,4.3158
2024-04-23,EUR,RON,4.9761
2024-04-23,EUR,DKK,7.4607
2024-04-23,EUR,CZK,25.256
2024-04-23,SEK,NOK,1.01103163
2024-04-23,SEK,EUR,0.08618461
2024-04-23,SEK,PLN,0.37195553
2024-04-23,SEK,RON,0.42886323
2024-04-23,SEK,DKK,0.6429975
2024-04-23,SEK,CZK,2.17667845
2024-04-23,PLN,NOK,2.71815191
2024-04-23,PLN,EUR,0.23170675
2024-04-23,PLN,SEK,2.68849344
2024-04-23,PLN,RON,1.15299597
2024-04-23,PLN,DKK,1.72869456
2024-04-23,PLN,CZK,5.85198573
2024-04-23,RON,NOK,2.3574687
2024-04-23,RON,EUR,0.20096059
2024-04-23,RON,SEK,2.33174574
2024-04-23,RON,PLN,0.86730572
2024-04-23,RON,DKK,1.49930669
2024-04-23,RON,CZK,5.0754607
2024-04-23,DKK,NOK,1.57237257
2024-04-23,DKK,EUR,0.13403568
2024-04-23,DKK,SEK,1.555216
2024-04-23,DKK,PLN,0.57847119
2024-04-23,DKK,RON,0.66697495
2024-04-23,DKK,CZK,3.38520514
2024-04-23,CZK,NOK,0.46448369
2024-04-23,CZK,EUR,0.03959455
2024-04-23,CZK,SEK,0.45941558
2024-04-23,CZK,PLN,0.17088217
2024-04-23,CZK,RON,0.19702645
2024-04-23,CZK,DKK,0.29540307
2024-04-24,NOK,EUR,0.08522969
2024-04-24,NOK,SEK,0.99058212
2024-04-24,NOK,PLN,0.36813262
2024-04-24,NOK,RON,0.42407739
2024-04-24,NOK,DKK,0.63560044
2024-04-24,NOK,CZK,2.15136794
2024-04-24,EUR,NOK,11.733
2024-04-24,EUR,SEK,11.6225
2024-04-24,EUR,PLN,4.3193
2024-04-24,EUR,RON,4.9757
2024-04-24,EUR,DKK,7.4575
2024-04-24,EUR,CZK,25.242
2024-04-24,SEK,NOK,1.00950742
2024-04-24,SEK,EUR,0.08604001
2024-04-24,SEK,PLN,0.37163261
2024-04-24,SEK,RON,0.42810927
2024-04-24,SEK,DKK,0.64164336
2024-04-24,SEK,CZK,2.1718219
2024-04-24,PLN,NOK,2.71641238
2024-04-24,PLN,EUR,0.231519
2024-04-24,PLN,SEK,2.69082953
2024-04-24,PLN,RON,1.15196907
2024-04-24,PLN,DKK,1.72655291
2024-04-24,PLN,CZK,5.8440025
2024-04-24,RON,NOK,2.35806017
2024-04-24,RON,EUR,0.20097675
2024-04-24,RON,SEK,2.33585224
2024-04-24,RON,PLN,0.86807886
2024-04-24,RON,DKK,1.49878409
2024-04-24,RON,CZK,5.07305505
2024-04-24,DKK,NOK,1.57331545
2024-04-24,DKK,EUR,0.13409319
2024-04-24,DKK,SEK,1.55849816
2024-04-24,DKK,PLN,0.57918874
2024-04-24,DKK,RON,0.66720751
2024-04-24,DKK,CZK,3.38478042
2024-04-24,CZK,NOK,0.46482054
2024-04-24,CZK,EUR,0.03961651
2024-04-24,CZK,SEK,0.46044291
2024-04-24,CZK,PLN,0.1711156
2024-04-24,CZK,RON,0.19711988
2024-04-24,CZK,DKK,0.29544014
2024-04-25,NOK,EUR,0.08536794
2024-04-25,NOK,SEK,0.9935974
2024-04-25,NOK,PLN,0.36849069
2024-04-25,NOK,RON,0.42479939
2024-04-25,NOK,DKK,0.63673382
2024-04-25,NOK,CZK,2.14717432
2024-04-25,EUR,NOK,11.714
2024-04-25,EUR,SEK,11.639
2024-04-25,EUR,PLN,4.3165
2024-04-25,EUR,RON,4.9761
2024-04-25,EUR,DKK,7.4587
2024-04-25,EUR,CZK,25.152
2024-04-25,SEK,NOK,1.00644385
2024-04-25,SEK,EUR,0.08591803
2024-04-25,SEK,PLN,0.37086519
2024-04-25,SEK,RON,0.42753673
2024-04-25,SEK,DKK,0.64083684
2024-04-25,SEK,CZK,2.1610104
2024-04-25,PLN,NOK,2.71377273
2024-04-25,PLN,EUR,0.23166918
2024-04-25,PLN,SEK,2.69639754
2024-04-25,PLN,RON,1.15280899
2024-04-25,PLN,DKK,1.72795089
2024-04-25,PLN,CZK,5.82694313
2024-04-25,RON,NOK,2.35405237
2024-04-25,RON,EUR,0.20096059
2024-04-25,RON,SEK,2.33898033
2024-04-25,RON,PLN,0.86744639
2024-04-25,RON,DKK,1.49890476
2024-04-25,RON,CZK,5.0545608
2024-04-25,DKK,NOK,1.57051497
2024-04-25,DKK,EUR,0.13407162
2024-04-25,DKK,SEK,1.5604596
2024-04-25,DKK,PLN,0.57872015
2024-04-25,DKK,RON,0.66715379
2024-04-25,DKK,CZK,3.37216941
2024-04-25,CZK,NOK,0.46572837
2024-04-25,CZK,EUR,0.03975827
2024-04-25,CZK,SEK,0.4627465
2024-04-25,CZK,PLN,0.17161657
2024-04-25,CZK,RON,0.19784113
2024-04-25,CZK,DKK,0.29654501
2024-04-26,NOK,EUR,0.08474935
2024-04-26,NOK,SEK,0.99200814
2024-04-26,NOK,PLN,0.36615958
2024-04-26,NOK,RON,0.42174668
2024-04-26,NOK,DKK,0.63200136
2024-04-26,NOK,CZK,2.13263274
2024-04-26,EUR,NOK,11.7995
2024-04-26,EUR,SEK,11.7052
2024-04-26,EUR,PLN,4.3205
2024-04-26,EUR,RON,4.9764
2024-04-26,EUR,DKK,7.4573
2024-04-26,EUR,CZK,25.164
2024-04-26,SEK,NOK,1.00805625
2024-04-26,SEK,EUR,0.08543212
2024-04-26,SEK,PLN,0.36910946
2024-04-26,SEK,RON,0.42514438
2024-04-26,SEK,DKK,0.63709292
2024-04-26,SEK,CZK,2.14981376
2024-04-26,PLN,NOK,2.73104965
2024-04-26,PLN,EUR,0.23145469
2024-04-26,PLN,SEK,2.70922347
2024-04-26,PLN,RON,1.15181113
2024-04-26,PLN,DKK,1.72602708
2024-04-26,PLN,CZK,5.82432589
2024-04-26,RON,NOK,2.37109155
2024-04-26,RON,EUR,0.20094848
2024-04-26,RON,SEK,2.35214211
2024-04-26,RON,PLN,0.86819789
2024-04-26,RON,DKK,1.49853308
2024-04-26,RON,CZK,5.05666747
2024-04-26,DKK,NOK,1.58227509
2024-04-26,DKK,EUR,0.13409679
2024-04-26,DKK,SEK,1.56962976
2024-04-26,DKK,PLN,0.57936519
2024-04-26,DKK,RON,0.66731927
2024-04-26,DKK,CZK,3.37441165
2024-04-26,CZK,NOK,0.46890399
2024-04-26,CZK,EUR,0.03973931
2024-04-26,CZK,SEK,0.46515657
2024-04-26,CZK,PLN,0.17169369
2024-04-26,CZK,RON,0.1977587
2024-04-26,CZK,DKK,0.29634796
2024-04-29,NOK,EUR,0.08486443
2024-04-29,NOK,SEK,0.99164085
2024-04-29,NOK,PLN,0.36708109
2024-04-29,NOK,RON,0.42227691
2024-04-29,NOK,DKK,0.6329274
2024-04-29,NOK,CZK,2.136462
2024-04-29,EUR,NOK,11.7835
2024-04-29,EUR,SEK,11.685
2024-04-29,EUR,PLN,4.3255
2024-04-29,EUR,RON,4.9759
2024-04-29,EUR,DKK,7.4581
2024-04-29,EUR,CZK,25.175
2024-04-29,SEK,NOK,1.00842961
2024-04-29,SEK,EUR,0.0855798
2024-04-29,SEK,PLN,0.37017544
2024-04-29,SEK,RON,0.42583654
2024-04-29,SEK,DKK,0.63826273
2024-04-29,SEK,CZK,2.15447154
2024-04-29,PLN,NOK,2.72419373
2024-04-29,PLN,EUR,0.23118715
2024-04-29,PLN,SEK,2.7014218
2024-04-29,PLN,RON,1.15036412
2024-04-29,PLN,DKK,1.72421685
2024-04-29,PLN,CZK,5.8201364
2024-04-29,RON,NOK,2.36811431
2024-04-29,RON,EUR,0.20096867
2024-04-29,RON,SEK,2.3483189
2024-04-29,RON,PLN,0.86928998
2024-04-29,RON,DKK,1.49884443
2024-04-29,RON,CZK,5.05938624
2024-04-29,DKK,NOK,1.57996004
2024-04-29,DKK,EUR,0.13408241
2024-04-29,DKK,SEK,1.56675293
2024-04-29,DKK,PLN,0.57997345
2024-04-29,DKK,RON,0.66718065
2024-04-29,DKK,CZK,3.3755246
2024-04-29,CZK,NOK,0.46806356
2024-04-29,CZK,EUR,0.03972195
2024-04-29,CZK,SEK,0.46415094
2024-04-29,CZK,PLN,0.17181728
2024-04-29,CZK,RON,0.19765243
2024-04-29,CZK,DKK,0.29625025
2024-04-30,NOK,EUR,0.08463817
2024-04-30,NOK,SEK,0.99475243
2024-04-30,NOK,PLN,0.3654507
2024-04-30,NOK,RON,0.42115108
2024-04-30,NOK,DKK,0.63125688
2024-04-30,NOK,CZK,2.12780364
2024-04-30,EUR,NOK,11.815
2024-04-30,EUR,SEK,11.753
2024-04-30,EUR,PLN,4.3178
2024-04-30,EUR,RON,4.9759
2024-04-30,EUR,DKK,7.4583
2024-04-30,EUR,CZK,25.14
2024-04-30,SEK,NOK,1.00527525
2024-04-30,SEK,EUR,0.08508466
2024-04-30,SEK,PLN,0.36737854
2024-04-30,SEK,RON,0.42337276
2024-04-30,SEK,DKK,0.63458691
2024-04-30,SEK,CZK,2.13902833
2024-04-30,PLN,NOK,2.73634721
2024-04-30,PLN,EUR,0.23159943
2024-04-30,PLN,SEK,2.72198805
2024-04-30,PLN,RON,1.15241558
2024-04-30,PLN,DKK,1.727338
2024-04-30,PLN,CZK,5.82240956
2024-04-30,RON,NOK,2.37444482
2024-04-30,RON,EUR,0.20096867
2024-04-30,RON,SEK,2.36198477
2024-04-30,RON,PLN,0.86774252
2024-04-30,RON,DKK,1.49888462
2024-04-30,RON,CZK,5.05235234
2024-04-30,DKK,NOK,1.58414116
